,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
0,0.4558541476726532,0.46216240525245667,0.5762854218482971,0.5855536460876465,0.46244895458221436,0.5735716819763184,0.4698800444602966,0.6087062656879425,0.48864197731018066,0.5730111598968506,0.6139277815818787,0.5679016709327698,0.4783360362052917,0.699675589799881,0.7275773286819458,0.5910561084747314,0.7546907961368561,0.6879197359085083,0.4818596243858337,0.7049243450164795,0.7760282754898071,0.5899320840835571,0.7755531370639801,0.72797691822052,0.4871373474597931,0.7227619886398315,0.7788342237472534,0.5845411419868469,0.7907133102416992,0.588208794593811
1,0.4557403028011322,0.46547260880470276,0.570809006690979,0.5860762596130371,0.4657691568136215,0.5697183012962341,0.4685671925544739,0.6103080809116364,0.48868322372436523,0.5728906393051147,0.6123147308826447,0.5726085305213928,0.4795365631580353,0.6983499825000763,0.7257561683654785,0.6162856817245483,0.7475657165050507,0.6888022422790527,0.4834881722927093,0.7026285231113434,0.7759935855865479,0.6114009618759155,0.7670454680919647,0.7294984459877014,0.4914697110652923,0.7256861925125122,0.7582889199256897,0.6222353577613831,0.7907502055168152,0.5884933471679688
2,0.4556617140769958,0.4712085723876953,0.5662062764167786,0.5862820148468018,0.47056691348552704,0.5796797871589661,0.4669044911861419,0.6104662120342255,0.4754377603530884,0.5721980333328247,0.6076221764087677,0.5969846844673157,0.4796800911426544,0.7115770876407623,0.7001169323921204,0.6333938837051392,0.7291332185268402,0.6929587125778198,0.4840628802776336,0.7232564091682434,0.754935622215271,0.6480913162231445,0.7453709244728088,0.7341221570968628,0.4840132594108581,0.7330791354179382,0.7084429860115051,0.6460675597190857,0.7788181304931641,0.6244806051254272
3,0.4543802440166473,0.4717750996351242,0.5572599768638611,0.584693193435669,0.4701415002346039,0.587287962436676,0.4662720561027527,0.6073178946971893,0.44564247131347656,0.5712586045265198,0.6043648421764374,0.6233583688735962,0.4808840155601501,0.7270517647266388,0.6468669772148132,0.6527931094169617,0.7231827676296234,0.750188410282135,0.4868329763412475,0.7426393330097198,0.6996031999588013,0.6646859645843506,0.74378502368927,0.7970389127731323,0.48135507106781,0.7629759311676025,0.5864201784133911,0.6503399610519409,0.7806389331817627,0.6994320750236511
4,0.4539187550544739,0.4714208096265793,0.5543449521064758,0.5851365327835083,0.46938732266426086,0.5908688306808472,0.4651183784008026,0.6089273691177368,0.4495055675506592,0.5608318448066711,0.5974690020084381,0.6548129320144653,0.4843026101589203,0.7487412691116333,0.5682392716407776,0.6577510833740234,0.7025818228721619,0.8061726689338684,0.4929822087287903,0.7714401483535767,0.6027064323425293,0.6734791398048401,0.7211503088474274,0.8476661443710327,0.4765254855155945,0.7710646986961365,0.46436628699302673,0.6459853053092957,0.7760636210441589,0.7444263100624084
5,0.4522123038768768,0.471232533454895,0.5481220483779907,0.5851776599884033,0.4689149409532547,0.5917458534240723,0.4649142324924469,0.6127046346664429,0.453389972448349,0.5604972243309021,0.597469300031662,0.6733705997467041,0.4847200214862823,0.7587907314300537,0.5015535950660706,0.6784782409667969,0.7040073871612549,0.8329693675041199,0.4932870268821716,0.7838026285171509,0.5286752581596375,0.6940205693244934,0.7202491760253906,0.8837956786155701,0.4738230109214782,0.7657778859138489,0.3894921839237213,0.6552411317825317,0.7688695788383484,0.8024395704269409
6,0.4526086449623108,0.4688751697540283,0.5401312708854675,0.5848408937454224,0.4659558981657028,0.5918542146682739,0.4679782092571258,0.6166886687278748,0.4571540355682373,0.5610601902008057,0.5969341695308685,0.6856542825698853,0.4853217303752899,0.7680063545703888,0.4397963881492615,0.6169200539588928,0.691739559173584,0.847957193851471,0.4930516481399536,0.7938602864742279,0.4583474397659302,0.6114664673805237,0.7031528651714325,0.8981008529663086,0.4895247220993042,0.758869469165802,0.3315863609313965,0.6383897066116333,0.7567945122718811,0.8383049964904785
7,0.4546298384666443,0.4674867242574692,0.5392252206802368,0.585085928440094,0.4648148864507675,0.5903759598731995,0.4679792523384094,0.6196566522121429,0.4637017250061035,0.5614710450172424,0.5895695388317108,0.6751279234886169,0.485291987657547,0.7727177739143372,0.41630473732948303,0.5778733491897583,0.6857786774635315,0.8641751408576965,0.4926201701164245,0.8008641004562378,0.42564159631729126,0.5688583850860596,0.6952008306980133,0.9104427695274353,0.4907673001289367,0.7561641931533813,0.3005719780921936,0.5772778987884521,0.7445513606071472,0.8716806769371033
8,0.4546458125114441,0.4627119451761246,0.5357758402824402,0.5864266157150269,0.4581128656864166,0.5767428874969482,0.4607901871204376,0.6229532659053802,0.4665951728820801,0.5615250468254089,0.5792908668518066,0.6621090769767761,0.4847925901412964,0.7723551988601685,0.4161396026611328,0.5607152581214905,0.6781052649021149,0.8861045837402344,0.4931031465530395,0.8001977503299713,0.4328102469444275,0.5605975389480591,0.6882588267326355,0.9360637664794922,0.4887438118457794,0.7540861368179321,0.2876604199409485,0.5372884273529053,0.7278004884719849,0.8871820569038391
9,0.4546390473842621,0.46169570088386536,0.5344628095626831,0.5867244601249695,0.45455726981163025,0.5778996348381042,0.4482517540454864,0.6200933158397675,0.46304988861083984,0.5527185797691345,0.5843730866909027,0.6576630473136902,0.4822248220443725,0.7741646766662598,0.45133769512176514,0.5460668206214905,0.6729395389556885,0.886357843875885,0.4931541085243225,0.7986608147621155,0.4734727740287781,0.5494182705879211,0.6817915141582489,0.9353513121604919,0.4774602949619293,0.7662129998207092,0.33211520314216614,0.5173259377479553,0.7160677313804626,0.9033112525939941
