,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
0,0.4873633980751037,0.5476475208997726,0.4700653851032257,0.6029654741287231,0.4536331966519356,0.4087115228176117,0.4858989119529724,0.5655377805233002,0.48511654138565063,0.6010094285011292,0.46852853149175644,0.4518454372882843,0.4449822604656219,0.7687570452690125,0.4468993544578552,0.6046218276023865,0.783807635307312,0.41552093625068665
1,0.4943920075893402,0.545229360461235,0.41160324215888977,0.4939746856689453,0.5069162100553513,0.5011881589889526,0.5032501816749573,0.5527576953172684,0.41784772276878357,0.4908713102340698,0.4893952012062073,0.5145879983901978,0.4731540083885193,0.7646274566650391,0.37208595871925354,0.4599453508853912,0.7766249775886536,0.502632737159729
2,0.5142583250999451,0.5371790081262589,0.41171276569366455,0.6566858887672424,0.5264042317867279,0.44899505376815796,0.5067884922027588,0.5490202903747559,0.4299902617931366,0.6594946384429932,0.5374516695737839,0.4387037456035614,0.4830321371555328,0.7659287452697754,0.3927392363548279,0.6541434526443481,0.7770992517471313,0.44480273127555847
3,0.5258006453514099,0.6377982497215271,0.48019713163375854,0.5495628118515015,0.6884807646274567,0.43700307607650757,0.52857905626297,0.6470280587673187,0.4926915466785431,0.5492451190948486,0.7122328579425812,0.43300002813339233,0.5091459155082703,0.7644568681716919,0.45410066843032837,0.5341827869415283,0.7906628251075745,0.4179984927177429
4,0.4999528527259826,0.520292654633522,0.4772454798221588,0.5366990566253662,0.5891030579805374,0.43549856543540955,0.4918657541275024,0.5178901851177216,0.48990970849990845,0.5294346213340759,0.6014940440654755,0.44059890508651733,0.4886366128921509,0.7284221649169922,0.4605260193347931,0.5213348865509033,0.8010159730911255,0.419767826795578
5,0.4984599649906158,0.6427202522754669,0.47740593552589417,0.5142269730567932,0.7309382557868958,0.44322556257247925,0.5082265734672546,0.6518954932689667,0.4916641414165497,0.521699070930481,0.7545862793922424,0.44993939995765686,0.4639023244380951,0.7401321530342102,0.47249647974967957,0.4804198443889618,0.798072874546051,0.4171236753463745
6,0.4957002997398376,0.7067612409591675,0.4728200137615204,0.5084758400917053,0.7097615897655487,0.4523559808731079,0.4993385374546051,0.7148883938789368,0.4873258173465729,0.5150514245033264,0.7326853275299072,0.46028488874435425,0.4612225294113159,0.7454659938812256,0.4634280502796173,0.4750980734825134,0.7961077094078064,0.4179093539714813
7,0.4968349039554596,0.7081573903560638,0.44504061341285706,0.5090761780738831,0.6896511614322662,0.46327322721481323,0.5006066560745239,0.7195607423782349,0.47237125039100647,0.5157743096351624,0.7080887258052826,0.47597843408584595,0.480961799621582,0.7479932904243469,0.43049755692481995,0.4789856970310211,0.7852504253387451,0.44177064299583435
8,0.4977973401546478,0.7102884352207184,0.4298681914806366,0.5240705609321594,0.6984176933765411,0.46968215703964233,0.5006614327430725,0.7266556322574615,0.44634926319122314,0.5327155590057373,0.7176354825496674,0.4820635914802551,0.4769561886787414,0.7458757758140564,0.40932711958885193,0.4945988059043884,0.7826007008552551,0.442133367061615
9,0.5247555375099182,0.6728797852993011,0.4244995713233948,0.5131030082702637,0.7247872054576874,0.48038816452026367,0.5327008366584778,0.6924161016941071,0.4346676170825958,0.5180729627609253,0.7476131319999695,0.4929604232311249,0.4982054829597473,0.7598568201065063,0.4011176526546478,0.4861034154891968,0.781934380531311,0.45372244715690613
10,0.5210691690444946,0.6405180394649506,0.416458398103714,0.5117098093032837,0.7287096083164215,0.48975521326065063,0.5272399187088013,0.6512815654277802,0.42479851841926575,0.5174165964126587,0.7571213841438293,0.5033233165740967,0.500896692276001,0.7623421549797058,0.3834071159362793,0.5154659152030945,0.7817277312278748,0.4696059226989746
11,0.5097951292991638,0.7237595915794373,0.4037613272666931,0.5120927691459656,0.7193311452865601,0.4980044364929199,0.5079889297485352,0.750180572271347,0.4108023941516876,0.5244252681732178,0.731861799955368,0.5106645226478577,0.5049686431884766,0.7532387375831604,0.36664241552352905,0.5387356281280518,0.7793954610824585,0.4809873402118683
12,0.5053680539131165,0.7345792949199677,0.4013284146785736,0.514410138130188,0.7191021144390106,0.5034713745117188,0.5036287903785706,0.7602590024471283,0.4074300229549408,0.522851824760437,0.737984836101532,0.5166370868682861,0.5039123892784119,0.751170814037323,0.36478620767593384,0.5252206325531006,0.7715331315994263,0.4898703992366791
