,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
0,0.5003769397735596,0.7730543613433838,0.5369020104408264,0.5321784615516663,0.65514075756073,0.5929693579673767,0.5013750195503235,0.7962684631347656,0.550023078918457,0.5337106585502625,0.6606603562831879,0.6059383153915405,0.4914224147796631,0.7999274730682373,0.49941763281822205,0.5286035537719727,0.691730260848999,0.6109022498130798
1,0.5003960728645325,0.776330292224884,0.5494397282600403,0.5316154956817627,0.6607666611671448,0.5856454372406006,0.5006498098373413,0.7964324057102203,0.563884437084198,0.5329737067222595,0.6651856005191803,0.5995397567749023,0.4972644448280334,0.7941727638244629,0.5254241824150085,0.5483182668685913,0.6939582824707031,0.5930898189544678
2,0.4991008639335632,0.7500839233398438,0.5693210959434509,0.5291241407394409,0.6873721182346344,0.5733686685562134,0.4984068870544433,0.7452346682548523,0.5867666602134705,0.5274497866630554,0.6903343200683594,0.5893445611000061,0.5020726919174194,0.7635001540184021,0.5676509737968445,0.5435755252838135,0.7402912378311157,0.561195433139801
3,0.4970432817935943,0.7603036165237427,0.5804470777511597,0.5245299339294434,0.6908330619335175,0.5579458475112915,0.4961616992950439,0.7562802135944366,0.5968577265739441,0.5182201266288757,0.7032015323638916,0.5747203826904297,0.5007421374320984,0.7709566354751587,0.5537211298942566,0.524856686592102,0.7377171516418457,0.5386942028999329
4,0.4964004456996918,0.7635320127010345,0.5932719707489014,0.5170449018478394,0.7024787366390228,0.5378143787384033,0.4964445531368255,0.7694408595561981,0.6076890826225281,0.516165018081665,0.719888836145401,0.5529444813728333,0.5002509355545044,0.772098958492279,0.5678542256355286,0.5158008933067322,0.7436469197273254,0.5157907605171204
5,0.4939565062522888,0.759080708026886,0.6039683818817139,0.5106073617935181,0.709810733795166,0.5170609354972839,0.4966364502906799,0.771409422159195,0.618350625038147,0.5117122530937195,0.7354693114757538,0.5270459651947021,0.4947532713413238,0.7780385613441467,0.5904592871665955,0.5066095590591431,0.7472942471504211,0.491493284702301
6,0.4916366040706634,0.7467581927776337,0.611414909362793,0.5090838074684143,0.721367746591568,0.49737781286239624,0.4957270622253418,0.7613085508346558,0.6254793405532837,0.5111989974975586,0.7500362694263458,0.5047714114189148,0.4905507564544678,0.7759146690368652,0.6071958541870117,0.5046138167381287,0.7444487810134888,0.4646332859992981
7,0.4891676306724548,0.7316379249095917,0.6183241605758667,0.504207193851471,0.7277264893054962,0.4782664179801941,0.4920518398284912,0.7428640127182007,0.6368638873100281,0.5061377882957458,0.7560623586177826,0.4829825758934021,0.4886058866977691,0.7642382979393005,0.6184653639793396,0.4998594224452972,0.7392386198043823,0.442317396402359
8,0.4874963760375976,0.7196701765060425,0.6262519955635071,0.4998716413974762,0.7330725491046906,0.4708648920059204,0.4877400994300842,0.7282303869724274,0.6452025175094604,0.4995130598545074,0.7595798671245575,0.4746355414390564,0.4875264763832092,0.7457688450813293,0.6291477680206299,0.4972420632839203,0.7376783490180969,0.4321809709072113
9,0.4857292771339416,0.7058397829532623,0.6273186802864075,0.4995250105857849,0.7374594807624817,0.4747050106525421,0.4859081208705902,0.708138644695282,0.6466699838638306,0.4998194277286529,0.7626743912696838,0.47886404395103455,0.4861904978752136,0.7137832045555115,0.6259925365447998,0.4968493580818176,0.7392629981040955,0.4392032027244568
