,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
0,0.4852435290813446,0.6804081499576569,0.511085033416748,0.4959871172904968,0.7075282633304596,0.4789288341999054,0.5007196664810181,0.7118822336196899,0.5301921963691711,0.5096735954284668,0.7304576933383942,0.5067955255508423,0.4378014802932739,0.8001580238342285,0.48295313119888306,0.4815917611122131,0.7333388328552246,0.4691418707370758
1,0.5433112978935242,0.6984787583351135,0.5224130153656006,0.5584069490432739,0.6753561198711395,0.4683322608470917,0.5594775080680847,0.7199518084526062,0.5400534272193909,0.5685595870018005,0.6967503428459167,0.4836428761482239,0.5148792266845703,0.8013677000999451,0.49555423855781555,0.5173178911209106,0.7395085096359253,0.4471931755542755
2,0.4899151623249054,0.6466893553733826,0.5327799916267395,0.5309754610061646,0.6958520412445068,0.4447690546512604,0.5002524256706238,0.6639994978904724,0.5511207580566406,0.5373936891555786,0.7172459065914154,0.4572821855545044,0.4617528021335602,0.796008825302124,0.519239068031311,0.4754164814949035,0.7433890700340271,0.41484296321868896
3,0.4619154930114746,0.582733079791069,0.5442528128623962,0.5025323629379272,0.7314585149288177,0.42173802852630615,0.4693552255630493,0.5944368243217468,0.5595516562461853,0.5080002546310425,0.7551407516002655,0.42943084239959717,0.4333723485469818,0.7893973588943481,0.5344489216804504,0.4748065769672394,0.7438621520996094,0.3818534016609192
4,0.4669372737407684,0.5899762809276581,0.5537055134773254,0.4961993396282196,0.7355786561965942,0.4105834364891052,0.4779785275459289,0.5960170179605484,0.5700785517692566,0.5099326968193054,0.7681204676628113,0.41434791684150696,0.4369415044784546,0.7742679119110107,0.5500319004058838,0.4760855436325073,0.742091953754425,0.37021926045417786
5,0.4836987555027008,0.6771504282951355,0.5531449913978577,0.5081921219825745,0.7270582318305969,0.411573588848114,0.4954943656921386,0.6775662899017334,0.5673729777336121,0.5237294435501099,0.7587153315544128,0.41535526514053345,0.4724374711513519,0.7464456558227539,0.5602578520774841,0.4791989326477051,0.7431433200836182,0.3727736473083496
6,0.4907903671264648,0.6673035621643066,0.5511224865913391,0.4991775155067444,0.7259825468063354,0.4189809262752533,0.5019547939300537,0.6718301475048065,0.5639122724533081,0.5261150002479553,0.7615959346294403,0.4258052110671997,0.4729534983634949,0.7267816066741943,0.5675120949745178,0.4778522551059723,0.7629534006118774,0.3774110674858093
7,0.4997852742671966,0.6524240374565125,0.5466030836105347,0.5199275612831116,0.712609738111496,0.4278806746006012,0.5166200399398804,0.6604085564613342,0.5570533871650696,0.5354066491127014,0.7428722083568573,0.4368175268173218,0.4728943109512329,0.6994936466217041,0.5597635507583618,0.4815168082714081,0.7665213942527771,0.3909929394721985
8,0.4980429708957672,0.653016597032547,0.5318345427513123,0.5176900625228882,0.7195096909999847,0.4460623860359192,0.5129882097244263,0.664605051279068,0.5405305027961731,0.5331982970237732,0.7493440508842468,0.453779011964798,0.4627051949501037,0.6937598586082458,0.549488365650177,0.4747117161750793,0.7804352641105652,0.40609148144721985
9,0.5014354586601257,0.6460075676441193,0.5137941241264343,0.509753942489624,0.7226929068565369,0.4680314362049103,0.5164102911949158,0.6590675115585327,0.5265315175056458,0.5232846140861511,0.7535012066364288,0.4786480665206909,0.4640823006629944,0.6933872699737549,0.5267444849014282,0.4757247269153595,0.784437358379364,0.43329912424087524
10,0.5029049515724182,0.6773497760295868,0.4919138550758362,0.5107012987136841,0.7087472379207611,0.4838032126426697,0.527157723903656,0.6775241196155548,0.5082242488861084,0.5233321785926819,0.7321118116378784,0.49721962213516235,0.468708723783493,0.7005022168159485,0.5002971887588501,0.4762404561042785,0.7857812643051147,0.45927757024765015
11,0.5085039734840393,0.7009709775447845,0.4802626669406891,0.5028067231178284,0.638649582862854,0.48541706800460815,0.5260543823242188,0.7222990393638611,0.49281471967697144,0.5122523903846741,0.6600179374217987,0.498428612947464,0.4751435816287994,0.712303876876831,0.4769616723060608,0.4729113578796386,0.7741354703903198,0.4677225351333618
12,0.5109971761703491,0.7176727652549744,0.4622551500797272,0.507400393486023,0.6714873909950256,0.5090301036834717,0.52395099401474,0.7391497492790222,0.4743024706840515,0.5172218084335327,0.695047914981842,0.5266004204750061,0.4767375588417053,0.7465460300445557,0.4385513365268707,0.4800293743610382,0.7796403765678406,0.4917369782924652
13,0.5301744937896729,0.7173422873020172,0.43983399868011475,0.539627730846405,0.684707760810852,0.5257753133773804,0.541704535484314,0.7411211431026459,0.4546583294868469,0.5483396053314209,0.7042554914951324,0.538183331489563,0.4906990230083465,0.7573956847190857,0.4148097336292267,0.5049953460693359,0.7768218517303467,0.4796895682811737
14,0.5763087868690491,0.7208395600318909,0.4170578420162201,0.5728065371513367,0.6835227906703949,0.5407973527908325,0.5842256546020508,0.7543074190616608,0.42458441853523254,0.5768805742263794,0.6969633102416992,0.5569897890090942,0.5557140111923218,0.7563220262527466,0.37360188364982605,0.546796977519989,0.7751309275627136,0.5286899209022522
15,0.5085940361022949,0.72430419921875,0.40257400274276733,0.5128750205039978,0.7012287974357605,0.5465932488441467,0.5074371099472046,0.7532455325126648,0.4065391421318054,0.5131692886352539,0.71574866771698,0.5636700391769409,0.4974026978015899,0.7515275478363037,0.362070769071579,0.523173451423645,0.7553675174713135,0.5390188097953796
16,0.5084118843078613,0.7225316166877747,0.39765623211860657,0.5020641088485718,0.6860789954662323,0.5518662929534912,0.500242292881012,0.7474215030670166,0.4006362855434418,0.5014463663101196,0.6942271590232849,0.5680920481681824,0.509289026260376,0.7454749345779419,0.3617984652519226,0.518783688545227,0.7341299057006836,0.5565894246101379
17,0.5116658806800842,0.7202823460102081,0.40180501341819763,0.5005778074264526,0.6591848433017731,0.5538995265960693,0.5216835737228394,0.7517834305763245,0.4066041111946106,0.5030964016914368,0.6653381288051605,0.569659411907196,0.502362847328186,0.7475963830947876,0.3654211461544037,0.4768874943256378,0.7054908275604248,0.5661497116088867
18,0.516136109828949,0.7222556173801422,0.4094056785106659,0.502183735370636,0.6511243283748627,0.5479974746704102,0.5272748470306396,0.7499921321868896,0.4158233404159546,0.5130184888839722,0.6539823710918427,0.5611013770103455,0.4999535977840423,0.7666833400726318,0.3709045350551605,0.484739601612091,0.6744146347045898,0.5595572590827942
19,0.5098617672920227,0.7270468175411224,0.4229862093925476,0.4998798072338104,0.6455367207527161,0.5367509126663208,0.5211910009384155,0.7530245184898376,0.43142762780189514,0.5094714164733887,0.6453370451927185,0.5502203702926636,0.4998752176761627,0.7890743613243103,0.386289119720459,0.4907187223434448,0.6540548801422119,0.5497921705245972
20,0.5085154175758362,0.7262655198574066,0.43673256039619446,0.4975624680519104,0.6506189405918121,0.5218159556388855,0.520635724067688,0.7544048726558685,0.4524330198764801,0.5035012364387512,0.6722813844680786,0.524620771408081,0.4974070191383362,0.7946240305900574,0.39417552947998047,0.485569566488266,0.6884276866912842,0.508759617805481
