,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
0,0.460724800825119,0.4677560329437256,0.518022358417511,0.5899106860160828,0.4717276841402054,0.487482488155365,0.4478554427623749,0.6084933280944824,0.5860198736190796,0.5977404117584229,0.6149919331073761,0.4170437455177307,0.4499911665916443,0.7361993491649628,0.7313185930252075,0.5956553220748901,0.766866147518158,0.41684138774871826,0.4608723819255829,0.7585566639900208,0.7764497399330139,0.5818371772766113,0.7952738404273987,0.439243346452713,0.4507476091384887,0.7851123213768005,0.7010369896888733,0.5885948538780212,0.7533457279205322,0.29018640518188477
1,0.4617934823036194,0.4671342074871063,0.5176633596420288,0.592654824256897,0.4709958881139755,0.4806728661060333,0.4480251669883728,0.6079263091087341,0.5811060667037964,0.5953385233879089,0.6143137812614441,0.41757839918136597,0.4457564651966095,0.7355688512325287,0.728864848613739,0.5955487489700317,0.7678149342536926,0.41588571667671204,0.4661188721656799,0.7617081999778748,0.7791259288787842,0.5819202065467834,0.7948084771633148,0.43898823857307434,0.4517109096050262,0.7871726155281067,0.702360212802887,0.5922059416770935,0.7533268332481384,0.2928355932235718
2,0.4618921875953674,0.46465960144996643,0.5175976157188416,0.5938515663146973,0.467879980802536,0.4779604375362396,0.447856068611145,0.6077434122562408,0.5801624059677124,0.5961760878562927,0.6088150441646576,0.41768118739128113,0.4458558559417724,0.728276252746582,0.735254168510437,0.6022176146507263,0.7645885646343231,0.4029022455215454,0.4700242877006531,0.7558759450912476,0.7862337827682495,0.5870000123977661,0.7920396029949188,0.42402195930480957,0.456287682056427,0.7878873348236084,0.7233135104179382,0.6061444878578186,0.7533144354820251,0.2845211923122406
3,0.4617176055908203,0.4639142155647278,0.5143405199050903,0.5977169871330261,0.46835407614707947,0.4777262508869171,0.4415890276432037,0.6108329892158508,0.5780577659606934,0.596037745475769,0.6093051135540009,0.41846001148223877,0.4464418590068817,0.7232008874416351,0.7508787512779236,0.6037065982818604,0.7631922364234924,0.4041663706302643,0.4708292782306671,0.7399369478225708,0.7976280450820923,0.5882681012153625,0.788694828748703,0.425557017326355,0.4561971127986908,0.7825984358787537,0.7646844387054443,0.6052733063697815,0.7591992020606995,0.2849714159965515
4,0.4585106074810028,0.46762798726558685,0.5112243294715881,0.5976160168647766,0.4718806743621826,0.4764556884765625,0.4385538399219513,0.6170558631420135,0.5574941635131836,0.5882041454315186,0.6116550266742706,0.4172186255455017,0.4394667744636535,0.7208463847637177,0.753959596157074,0.6035767197608948,0.7577294409275055,0.43400439620018005,0.4564696848392486,0.7347998917102814,0.8005921244621277,0.5899767875671387,0.7818855345249176,0.4638913571834564,0.4478915631771087,0.7730438709259033,0.7807794809341431,0.5861783623695374,0.7689931392669678,0.31596100330352783
5,0.4494811296463012,0.48106540739536285,0.506165623664856,0.5850197672843933,0.4836019426584244,0.4738636314868927,0.4355930685997009,0.6260991096496582,0.529010534286499,0.5770809650421143,0.6180249154567719,0.4150952100753784,0.4387102127075195,0.7253759205341339,0.7516214847564697,0.6085463762283325,0.7556373178958893,0.4675388038158417,0.4547625780105591,0.7356915771961212,0.8000025153160095,0.6097460985183716,0.7849869430065155,0.49898478388786316,0.4447814524173736,0.7682174444198608,0.7765226364135742,0.5831809639930725,0.7758182883262634,0.3581477701663971
6,0.4407956600189209,0.491199254989624,0.5038079023361206,0.5752096176147461,0.4938528388738632,0.47427237033843994,0.4300612509250641,0.6304733455181122,0.47345054149627686,0.565320611000061,0.6250435709953308,0.4241904616355896,0.4388533532619476,0.7260329723358154,0.7331693172454834,0.6095329523086548,0.7469766438007355,0.5040363669395447,0.4549412131309509,0.7344380915164948,0.7824341654777527,0.627008855342865,0.7760075628757477,0.5397229194641113,0.4513932764530182,0.765241801738739,0.767447292804718,0.5943242311477661,0.7771784067153931,0.39627212285995483
7,0.4346782863140106,0.4927029013633728,0.5005092024803162,0.5678239464759827,0.49617399275302887,0.47457924485206604,0.429464042186737,0.6339594423770905,0.4544353783130646,0.5610805749893188,0.6286926567554474,0.45931753516197205,0.4379993081092834,0.7322503626346588,0.7015525102615356,0.618803858757019,0.7489703297615051,0.5531191229820251,0.4441087543964386,0.745796799659729,0.7578811645507812,0.6288484930992126,0.7731786072254181,0.5881313681602478,0.4513898193836212,0.7609066367149353,0.7161601781845093,0.6051640510559082,0.7838768362998962,0.45199671387672424
8,0.4361927211284637,0.49435102939605713,0.5042278170585632,0.5676771402359009,0.4982753247022629,0.47877565026283264,0.4299335479736328,0.6374804973602295,0.44547736644744873,0.564018189907074,0.6291034817695618,0.4818706810474396,0.4388119280338287,0.737802267074585,0.6646502017974854,0.6182782649993896,0.7457497715950012,0.5974034667015076,0.4451827704906463,0.7512272596359253,0.7245181202888489,0.6271308660507202,0.7738823890686035,0.6424048542976379,0.4557676613330841,0.7639137506484985,0.7034171223640442,0.6084964275360107,0.7860682606697083,0.5049052238464355
9,0.4371682405471802,0.49332095682621,0.501986026763916,0.5695198178291321,0.4954751878976822,0.4828794598579407,0.4306180775165558,0.6379424929618835,0.4592078626155853,0.5636880993843079,0.6245221793651581,0.5040370225906372,0.4393872618675232,0.7522653639316559,0.6415135860443115,0.6133486032485962,0.7347052097320557,0.6262972950935364,0.446410059928894,0.7700280845165253,0.6931242346763611,0.6089131832122803,0.7539904713630676,0.6760262250900269,0.4555770754814148,0.7709460854530334,0.6023615598678589,0.6008713841438293,0.7824944853782654,0.5501909255981445
10,0.43730628490448,0.4914882928133011,0.4918423593044281,0.5699964761734009,0.49326668679714203,0.4923001825809479,0.4319843351840973,0.6345021724700928,0.4219309389591217,0.5618234872817993,0.6155176162719727,0.5265109539031982,0.4397363364696502,0.7606441676616669,0.5917068123817444,0.5957751870155334,0.7307848632335663,0.6394242644309998,0.4468709528446197,0.7831342220306396,0.6447590589523315,0.5750062465667725,0.7543315589427948,0.6840977668762207,0.4559389352798462,0.7793627977371216,0.5122563242912292,0.568841278553009,0.7818278670310974,0.5504106879234314
